"enterprise","record_number","msa","perc_minority","tract_income_ratio","borrower_income_ratio","loan_purpose","federal_guarantee","borrower_race","co_borrower_race","borrower_gender","co_borrower_gender","num_units","affordability","year","type"
1,792,0,1,3,3,8,4,5,9,1,4,1,4,2013,0
1,808,1,1,2,3,8,4,5,5,1,2,1,4,2013,0
1,479,1,1,2,2,2,4,5,9,2,4,1,4,2013,1
1,361,1,2,2,3,1,4,5,9,1,4,1,4,2011,0
2,726,1,1,3,2,1,4,5,5,1,2,1,4,2013,0
2,535,1,1,3,3,2,4,9,9,3,3,1,9,2009,1
1,786,1,2,2,3,2,4,5,5,1,2,1,4,2012,1
1,909,1,2,3,3,2,4,5,9,1,4,1,4,2015,1
2,149,1,1,2,2,2,4,5,5,1,2,1,4,2010,1
1,460,1,3,1,2,2,4,7,9,1,4,1,1,2012,1
1,656,1,2,3,3,1,4,2,9,1,4,1,4,2015,0
2,11,1,2,3,3,2,4,5,5,1,2,1,4,2013,1
1,556,1,1,2,1,8,4,5,9,2,4,1,3,2013,0
1,866,1,1,3,3,2,4,5,5,2,1,1,4,2011,1
2,882,1,2,3,3,8,4,5,9,1,5,1,4,2012,0
1,521,0,2,2,3,8,4,5,5,1,2,1,4,2013,0
1,729,1,2,3,3,2,4,5,9,1,4,1,4,2015,1
1,272,1,2,3,3,8,4,5,5,1,2,1,4,2012,0
2,755,0,1,2,3,8,4,5,5,1,2,1,9,2009,0
1,813,1,3,1,3,2,4,5,9,1,4,1,4,2012,1
1,174,1,2,3,2,1,4,5,9,1,4,1,4,2012,1
1,950,1,1,3,2,8,4,4,9,2,4,1,4,2008,0
1,132,1,2,3,2,2,4,9,9,2,4,1,4,2012,1
2,62,1,1,2,1,8,4,5,9,2,5,1,3,2015,0
1,4,1,3,2,3,8,4,9,9,1,2,1,4,2010,0
2,297,1,2,3,1,2,4,5,9,2,5,1,3,2011,1
1,757,1,3,1,2,1,4,5,9,2,4,1,1,2012,0
2,692,1,2,2,2,1,4,5,9,1,5,1,9,2008,0
1,511,1,1,3,3,8,4,2,2,2,2,1,4,2012,0
2,515,1,3,3,2,1,4,5,9,1,5,1,9,2008,0
1,968,1,2,3,3,2,4,5,5,1,2,1,4,2008,1
2,902,1,1,2,2,8,4,5,9,1,5,1,9,2009,0
2,633,1,1,2,9,8,4,9,9,1,9,1,9,2009,0
2,156,0,1,3,3,2,4,5,5,1,2,1,9,2009,1
1,103,1,1,3,3,1,4,5,9,1,4,1,4,2012,0
1,90,1,1,2,3,2,4,5,5,1,2,1,4,2009,1
2,143,1,2,3,3,2,4,5,5,1,2,1,4,2015,1
2,277,1,1,2,3,8,4,9,9,3,3,1,9,2009,0
2,742,1,2,2,3,8,4,5,9,1,5,1,4,2013,0
1,643,1,1,2,3,1,4,5,9,1,4,1,4,2008,1
1,936,1,2,2,3,2,4,9,9,1,2,1,4,2011,1
2,98,1,3,2,3,2,4,9,9,3,3,1,4,2014,1
2,590,1,2,2,3,8,4,5,5,2,1,1,4,2012,0
1,331,1,2,3,3,1,4,5,9,1,4,1,4,2008,1
1,309,1,1,2,3,1,4,9,9,3,3,1,4,2008,1
1,617,1,2,3,3,1,4,5,5,1,2,1,4,2015,0
2,129,1,1,2,3,1,4,5,9,2,5,1,4,2010,0
2,738,1,2,2,3,8,4,5,9,1,5,1,4,2010,0
1,660,1,1,2,3,8,4,9,9,3,3,1,4,2011,0
1,846,1,3,1,2,2,4,5,9,2,4,2,4,2009,1
2,640,1,2,2,3,1,4,5,5,1,2,1,4,2013,1
2,750,1,2,3,3,2,4,6,6,1,2,1,9,2009,1
2,9,1,1,3,3,2,4,5,5,1,2,1,4,2011,1
2,876,1,3,3,3,2,4,5,5,1,2,1,4,2015,1
2,586,1,2,3,3,2,4,5,5,1,2,1,9,2009,1
1,168,1,3,2,3,2,4,5,5,2,2,1,4,2009,1
1,337,1,3,2,3,2,4,5,9,2,4,1,4,2014,1
2,482,0,9,9,3,1,1,4,4,1,2,1,9,2009,1
2,671,0,1,2,3,1,4,5,5,2,1,1,9,2008,1
2,372,1,2,3,3,8,4,5,5,1,2,1,4,2011,0
1,968,1,2,3,3,8,4,5,9,2,4,1,4,2014,0
2,280,0,1,2,3,1,4,5,9,1,5,1,4,2013,1
1,669,1,2,3,2,2,4,7,7,2,1,1,4,2015,1
1,472,1,2,2,3,1,4,5,5,1,2,1,4,2014,1
1,398,0,1,3,3,2,4,7,9,2,4,1,4,2008,1
1,881,1,2,3,3,2,4,9,9,2,4,1,4,2008,1
1,990,1,1,3,3,8,4,5,5,1,2,1,4,2012,0
1,445,1,2,2,2,2,4,5,5,1,2,1,4,2015,1
1,471,1,2,3,2,1,4,5,9,2,4,1,4,2014,0
2,363,1,2,2,3,2,4,5,9,1,5,1,4,2012,1
2,201,1,1,2,1,2,4,5,5,2,1,1,3,2009,1
1,655,1,1,2,3,8,4,5,5,1,2,1,4,2009,0
2,597,1,2,2,2,8,4,5,9,2,5,1,9,2008,0
1,426,1,2,3,3,8,4,5,5,1,2,1,4,2011,0
1,906,1,2,2,3,1,4,5,9,3,4,1,4,2013,0
2,844,0,1,2,3,8,4,5,9,1,5,1,4,2012,0
1,724,1,1,2,3,1,4,5,5,1,2,1,4,2013,0
2,619,1,1,3,3,2,4,5,9,1,5,1,4,2012,1
2,858,1,1,3,3,8,4,5,5,1,2,1,4,2013,0
2,86,1,2,3,3,8,4,5,5,1,2,1,4,2013,0
1,760,1,1,3,2,1,4,5,9,2,4,1,4,2009,1
2,958,1,1,2,9,8,4,9,9,9,9,1,9,2008,0
1,717,1,3,2,3,2,4,2,2,1,2,1,4,2011,1
2,168,1,2,2,3,8,4,5,5,2,1,1,9,2009,0
2,29,1,2,3,3,8,4,5,5,1,2,1,9,2008,0
2,467,1,2,3,3,8,4,5,9,1,5,1,4,2014,0
1,313,1,3,3,3,8,4,5,5,1,2,1,4,2015,0
2,349,1,2,2,3,2,4,5,5,1,2,1,4,2012,1
2,687,1,1,3,3,2,4,5,9,1,5,1,4,2013,1
1,887,1,2,3,3,8,4,5,5,1,2,1,4,2010,0
2,164,1,2,2,3,2,4,5,5,1,2,1,4,2010,1
1,484,0,3,1,3,1,4,5,5,1,2,1,4,2015,1
1,420,1,1,2,3,1,4,9,9,3,3,1,4,2010,0
2,617,1,2,3,3,8,4,5,5,1,2,1,4,2011,0
1,863,1,2,3,3,2,4,5,5,2,1,1,4,2011,1
1,1,0,3,3,3,8,4,3,9,1,4,1,4,2009,0
2,29,1,2,2,3,2,4,9,9,3,3,1,4,2015,1
2,346,1,3,3,3,2,4,5,5,1,2,1,9,2009,1
1,425,1,2,2,3,1,4,9,9,3,4,1,4,2015,0
1,649,1,3,2,1,8,4,5,9,1,4,1,3,2009,0
1,681,0,2,2,1,2,4,5,9,1,4,1,3,2013,1
2,155,0,1,2,3,8,4,5,5,1,2,1,9,2009,0
1,502,1,2,3,3,1,4,5,9,1,4,1,4,2013,1
1,495,1,3,1,3,2,4,5,9,1,4,1,4,2013,1
2,142,1,3,2,1,8,4,6,6,1,2,1,3,2009,0
1,259,1,1,2,3,1,4,5,9,2,4,1,4,2011,1
2,334,1,2,3,3,2,4,9,9,3,5,1,9,2009,1
1,292,1,1,2,3,2,4,5,5,1,2,1,4,2013,1
2,126,1,3,3,3,8,4,5,5,1,2,1,4,2013,0
2,213,1,2,3,3,2,4,3,3,1,2,1,4,2015,1
1,695,1,2,2,3,2,4,5,9,2,4,1,4,2011,1
1,480,0,1,2,3,2,4,5,9,1,4,1,4,2011,1
1,927,1,3,2,2,2,4,5,9,2,4,1,4,2014,1
1,865,1,1,3,3,8,4,5,5,1,2,1,4,2010,0
2,974,1,3,3,3,1,4,9,9,1,5,1,4,2014,0
1,14,1,3,3,3,1,4,5,5,1,2,1,4,2014,0
2,46,1,2,3,3,8,4,5,5,1,2,1,4,2015,0
1,768,1,3,2,3,8,4,7,9,1,4,1,4,2008,0
2,998,1,2,3,3,8,4,7,9,1,5,1,4,2013,0
1,985,1,3,2,2,1,4,3,9,2,4,1,4,2011,1
1,751,1,1,2,3,8,4,5,5,1,2,1,4,2010,0
2,797,1,3,3,2,1,4,5,5,1,2,1,4,2013,0
2,276,1,2,2,9,2,4,9,9,9,9,2,0,2010,1
1,774,1,3,3,3,8,4,2,2,1,2,1,4,2010,0
1,18,1,2,3,2,8,4,5,5,1,2,1,4,2010,0
2,355,1,3,2,3,2,4,5,5,1,2,1,9,2008,1
2,75,0,1,2,3,2,4,5,9,1,5,1,4,2013,1
2,189,1,1,3,3,2,4,7,9,1,5,1,9,2009,1
1,780,1,3,2,3,8,4,9,9,3,3,1,4,2009,0
2,46,1,3,2,3,8,4,5,5,1,2,1,4,2011,0
2,903,1,1,2,3,2,4,5,9,2,5,1,4,2015,1
2,96,1,2,2,2,2,4,5,9,2,5,1,9,2008,1
2,664,1,1,3,3,2,4,5,5,1,2,1,4,2011,1
2,307,0,1,1,3,8,4,5,5,1,2,1,4,2013,0
1,914,1,2,2,2,8,4,5,5,1,2,1,4,2012,0
2,257,0,2,2,3,8,4,5,5,2,1,1,9,2009,0
1,168,1,3,3,3,8,4,5,5,1,2,1,4,2010,0
1,657,0,1,2,3,2,4,5,5,1,2,1,4,2013,1
2,721,1,1,3,3,8,4,5,5,1,2,1,4,2010,0
1,265,1,1,3,3,8,4,5,5,1,2,1,4,2012,0
1,168,1,2,3,3,2,4,5,9,2,4,1,4,2011,1
2,715,1,3,3,3,2,4,5,9,2,5,1,4,2011,1
1,81,1,1,2,3,8,4,5,5,1,2,1,4,2013,0
2,840,1,1,3,3,1,4,5,9,1,5,2,9,2009,1
1,195,1,2,1,2,2,4,5,7,2,1,1,1,2011,1
1,807,0,2,3,3,2,4,5,9,1,4,1,4,2012,1
1,943,1,2,2,3,1,4,5,5,2,1,1,4,2010,0
2,801,0,1,2,3,8,4,5,5,1,2,1,4,2011,0
2,17,1,1,2,3,8,4,9,9,1,5,1,4,2010,0
2,487,1,3,2,3,2,4,5,5,1,2,1,4,2013,1
1,603,1,3,1,1,2,4,3,9,2,4,1,2,2013,1
1,737,1,1,3,3,1,4,5,5,1,2,1,4,2010,0
1,868,1,2,3,3,1,4,5,9,2,4,1,4,2014,1
1,822,1,2,3,2,2,4,5,5,1,2,1,4,2014,1
1,169,1,1,2,3,1,4,5,9,1,4,1,4,2010,0
1,594,1,2,2,3,2,4,5,5,1,2,1,4,2013,1
1,847,0,2,2,3,2,4,5,5,1,2,1,4,2012,1
1,387,1,2,3,3,1,4,5,5,2,1,1,4,2011,0
2,122,1,3,3,3,2,4,2,2,1,2,1,4,2012,1
1,423,1,2,3,3,1,4,5,5,1,2,1,4,2013,1
1,723,1,1,2,3,2,4,5,9,2,4,1,4,2009,1
1,454,1,2,2,2,8,4,5,5,1,2,1,4,2012,0
1,297,1,2,2,3,1,4,5,5,1,2,1,4,2015,1
1,136,1,1,3,3,8,4,9,9,3,3,1,4,2010,0
1,888,1,3,2,2,2,4,5,9,2,4,1,4,2012,1
1,474,1,3,3,3,8,4,2,2,1,2,1,4,2011,0
1,208,1,3,2,3,2,4,5,5,1,1,1,4,2014,1
1,549,1,2,1,2,1,4,5,9,2,4,1,1,2013,0
1,465,0,2,3,3,8,4,5,5,1,2,1,4,2011,0
2,453,1,2,3,3,2,4,5,5,1,2,1,4,2015,1
1,13,1,1,3,3,2,4,5,5,2,1,1,4,2015,1
1,129,1,3,3,3,2,4,2,9,1,4,1,4,2010,1
1,102,1,2,2,3,8,4,9,9,3,3,1,4,2015,0
1,287,1,1,2,3,8,4,5,5,1,2,1,4,2009,0
1,590,1,2,3,3,8,4,5,9,2,4,1,4,2010,0
2,978,1,3,1,3,2,4,5,5,1,2,1,9,2008,1
1,634,1,1,3,3,2,4,5,5,1,2,1,4,2010,1
2,88,0,1,2,3,1,4,9,9,3,3,1,9,2008,1
1,165,1,1,2,3,2,4,5,9,1,4,1,4,2013,1
1,543,0,1,2,3,8,4,5,5,1,2,1,4,2008,0
1,271,1,1,3,1,9,3,5,9,1,4,1,3,2008,1
2,664,0,1,2,3,1,4,5,5,1,2,1,4,2015,1
1,707,1,1,2,3,8,4,5,5,1,2,1,4,2009,0
1,954,1,2,3,3,1,4,5,9,2,4,1,4,2013,0
2,74,1,2,2,3,2,4,5,5,1,2,1,9,2009,1
1,267,1,1,2,3,1,4,5,9,1,4,1,4,2014,1
1,803,0,1,2,3,8,4,5,5,1,2,1,4,2011,0
1,752,1,2,3,1,2,4,5,9,1,4,1,3,2010,1
1,263,1,1,3,3,2,4,5,5,1,2,1,4,2014,1
1,731,0,3,2,3,8,4,5,5,1,2,1,4,2014,0
1,745,1,1,2,3,8,4,5,5,1,2,1,4,2014,0
2,507,1,1,1,1,1,4,5,9,1,5,1,2,2009,0
2,855,1,3,3,3,8,4,5,5,1,2,1,9,2009,0
1,527,1,2,2,3,2,4,5,5,1,2,1,4,2008,1
1,413,1,2,3,3,8,4,5,5,1,2,1,4,2011,0
2,762,1,3,1,3,1,4,5,5,1,2,1,9,2008,0
2,997,1,3,1,3,1,4,9,9,1,5,1,4,2010,0
1,757,1,3,2,3,8,4,7,7,2,1,1,4,2015,0
1,6,1,1,3,2,8,4,5,5,1,2,1,4,2010,0
1,597,1,2,2,3,1,4,5,5,1,2,1,4,2012,0
1,217,0,1,2,3,1,4,5,5,1,2,1,4,2015,1
1,935,1,2,3,3,1,4,5,9,1,4,1,4,2014,1
1,412,1,3,2,1,1,4,5,9,2,4,1,3,2014,1
1,417,1,2,3,3,8,4,5,5,1,2,1,4,2013,0
2,882,1,2,2,3,1,4,5,9,2,5,1,4,2014,1
2,756,1,3,3,3,2,4,5,5,2,1,1,4,2012,1
2,759,0,2,2,3,8,4,5,5,1,2,1,4,2013,0
1,517,1,3,3,2,8,4,5,5,2,1,1,4,2012,0
1,786,1,2,3,3,2,4,5,5,1,2,1,4,2010,1
2,890,1,3,2,3,2,4,7,9,1,5,1,4,2014,1
1,633,1,3,1,3,1,4,5,9,1,4,1,4,2010,1
1,875,1,1,3,3,2,4,2,2,1,2,1,4,2008,1
2,385,1,1,2,2,2,4,9,9,1,5,1,9,2008,1
2,439,1,2,2,3,2,4,9,9,3,3,1,4,2012,1
1,815,1,2,3,3,8,4,5,5,1,2,1,4,2014,0
1,33,1,1,3,3,2,4,5,5,1,2,1,4,2008,1
1,801,1,1,3,3,2,4,3,3,1,2,1,4,2012,1
1,654,1,1,3,3,2,4,5,9,1,4,1,4,2013,1
2,625,1,2,2,3,2,4,5,5,1,2,1,9,2009,1
2,904,1,3,2,3,1,4,5,5,1,2,1,4,2011,1
1,908,0,1,2,3,2,4,5,5,1,2,1,4,2011,1
2,337,1,2,3,3,8,4,9,9,1,2,1,4,2010,0
1,636,1,3,2,3,2,4,7,9,1,4,1,4,2015,1
1,618,1,2,2,2,2,4,5,9,2,4,1,4,2010,1
1,218,1,3,3,3,1,4,5,9,1,4,1,4,2015,0
1,243,1,2,2,1,8,4,5,9,1,4,1,3,2013,0
2,998,0,1,2,3,8,4,5,9,2,5,1,4,2012,0
1,50,1,2,3,3,2,4,5,9,1,4,1,4,2013,1
1,210,0,3,1,1,8,4,5,9,1,4,1,2,2013,0
1,441,1,2,3,3,8,4,5,5,1,2,1,4,2011,0
1,277,1,3,3,3,2,4,7,9,1,4,1,4,2009,1
2,555,0,1,2,2,1,2,9,9,9,5,1,4,2010,1
2,427,1,1,2,2,8,4,5,9,2,5,1,4,2014,0
2,102,1,1,2,3,2,4,5,9,2,5,1,4,2013,1
1,850,1,2,3,3,8,4,5,5,1,2,1,4,2013,0
2,396,1,2,3,3,2,4,5,5,1,2,1,4,2010,1
2,605,0,1,2,3,2,4,5,5,1,2,1,9,2009,1
1,771,1,3,1,3,2,4,5,2,1,2,1,4,2015,1
1,956,1,1,3,3,1,4,5,5,1,2,1,4,2012,1
1,795,1,1,3,3,8,4,5,5,1,2,1,4,2009,0
1,583,1,2,3,3,2,4,5,5,1,2,1,4,2013,1
2,993,1,3,2,3,8,4,2,9,1,5,1,4,2012,0
2,88,1,2,3,3,8,4,5,5,1,2,1,4,2013,0
1,419,1,3,1,1,2,4,5,9,1,4,1,2,2013,1
2,943,1,2,3,1,2,4,9,9,3,5,1,3,2014,1
2,724,1,2,3,3,8,4,5,5,1,2,1,4,2012,0
1,46,0,1,3,3,1,4,5,5,1,2,1,4,2012,0
1,837,1,1,3,2,2,4,5,9,2,4,4,4,2009,1
1,403,0,1,2,3,8,4,5,5,1,2,1,4,2010,0
1,377,1,1,3,3,8,4,5,9,1,4,1,4,2012,0
1,781,1,2,3,3,1,4,5,5,1,2,1,4,2014,0
1,399,1,2,3,3,8,4,9,9,1,4,1,4,2011,0
2,106,1,1,3,3,1,4,5,9,1,5,1,9,2008,0
1,183,1,1,2,1,8,4,9,9,1,4,1,3,2008,0
2,900,0,1,1,3,2,4,5,9,1,5,2,9,2008,1
2,981,1,3,3,1,8,4,5,9,2,5,1,3,2015,0
1,339,1,2,1,1,2,4,5,9,2,4,1,2,2013,1
1,52,1,2,3,3,2,4,9,9,3,4,1,4,2012,1
2,548,0,2,2,3,1,4,5,5,1,2,1,4,2012,1
2,27,1,2,3,3,2,4,5,5,1,2,1,9,2009,1
2,800,1,2,3,3,2,4,5,5,1,2,1,9,2009,1
1,94,1,3,2,2,2,4,5,3,1,2,1,4,2008,1
1,330,1,2,2,1,1,4,5,9,2,4,3,3,2010,1
2,555,1,2,3,3,2,4,5,5,1,2,1,4,2012,1
2,211,1,2,3,1,1,4,9,9,3,3,1,3,2008,0
1,978,1,3,2,2,2,4,7,7,2,1,1,4,2014,1
1,652,1,2,2,1,2,4,5,5,1,2,1,3,2014,1
1,788,1,2,2,3,8,4,5,5,1,2,1,4,2012,0
1,469,1,3,2,3,2,4,9,9,3,3,1,4,2012,1
1,636,1,3,3,3,1,4,2,2,1,2,1,4,2013,1
1,904,1,2,3,3,8,4,2,2,1,2,1,4,2011,0
2,353,1,2,3,3,8,4,5,5,1,2,1,4,2011,0
2,147,1,3,2,3,8,4,5,5,1,2,1,4,2013,0
2,200,1,1,3,3,8,4,5,5,1,2,1,4,2011,0
2,218,1,1,2,9,2,4,9,9,1,5,1,9,2009,1
2,189,1,2,2,2,1,4,4,9,2,5,1,9,2009,1
1,394,1,2,3,3,8,4,5,7,1,2,1,4,2012,0
1,128,1,2,3,3,2,4,5,5,1,2,1,4,2015,1
1,402,1,1,2,2,2,4,5,5,1,2,1,4,2009,1
2,378,1,2,2,3,1,4,5,5,1,2,1,4,2012,1
2,378,1,3,2,3,2,4,2,9,1,5,1,4,2010,1
2,315,0,2,2,3,8,4,5,5,1,2,1,4,2011,0
2,432,1,3,1,3,2,4,2,9,1,5,1,4,2014,1
1,712,1,2,3,3,8,4,5,5,2,1,1,4,2015,0
1,437,1,2,3,3,1,4,5,5,1,2,1,4,2015,0
1,672,1,1,3,3,2,4,5,9,1,4,1,4,2009,1
1,553,1,1,2,3,1,4,5,5,2,1,1,4,2009,1
2,454,1,3,2,3,8,4,2,9,2,5,1,9,2008,0
2,521,1,1,3,3,2,4,9,9,9,9,1,9,2008,1
1,459,1,1,2,3,8,4,7,5,2,1,1,4,2013,0
2,726,1,1,2,1,1,4,5,5,1,2,3,3,2012,1
1,925,1,3,1,3,2,4,2,2,1,2,1,4,2008,1
1,551,1,3,2,3,8,4,5,5,2,1,1,4,2014,0
2,650,1,3,1,2,2,4,3,9,2,5,1,1,2013,1
1,389,1,1,3,3,1,4,9,9,4,4,1,4,2008,1
2,406,1,3,2,3,2,4,5,9,2,5,1,4,2015,1
1,886,1,1,3,3,1,4,5,5,1,2,1,4,2011,0
1,747,0,1,2,3,2,4,5,5,1,2,1,4,2015,1
2,343,1,2,3,3,8,4,5,9,1,5,1,9,2009,0
2,521,0,1,2,3,1,4,5,5,1,2,1,4,2013,0
2,706,1,1,3,3,2,4,3,3,1,2,1,4,2010,1
2,616,1,2,2,2,1,4,9,9,3,5,1,4,2010,1
2,981,1,2,2,3,2,4,5,5,1,2,1,4,2011,1
1,39,1,3,2,3,8,4,5,5,1,2,1,4,2013,0
1,716,0,1,3,3,2,4,5,9,2,4,1,4,2011,1
2,471,1,2,3,3,8,4,9,9,1,2,1,4,2012,0
1,413,1,1,2,1,1,4,5,9,2,4,1,3,2008,1
2,142,1,3,3,3,2,4,5,5,1,2,1,4,2015,1
2,624,1,3,3,3,2,4,3,9,1,5,1,4,2010,1
1,41,1,1,2,3,2,4,5,5,1,2,1,4,2010,1
1,299,1,2,2,3,1,4,5,9,2,4,1,4,2013,1
2,777,1,2,3,3,8,4,9,9,1,2,1,4,2011,0
2,223,1,1,3,2,1,4,9,9,3,5,1,9,2008,0
1,633,1,3,2,3,8,4,7,5,1,2,1,4,2015,0
2,725,1,3,3,1,2,4,9,9,1,2,1,3,2011,1
2,910,1,1,3,3,2,4,9,9,1,2,1,9,2009,1
1,980,1,3,3,3,2,4,2,2,1,2,1,4,2010,1
2,387,1,1,1,2,2,4,5,9,1,5,1,1,2013,1
1,683,1,3,2,1,9,3,5,9,1,4,1,3,2008,1
1,437,1,2,1,1,2,4,5,9,1,4,1,2,2012,1
1,456,1,2,2,2,2,4,5,9,2,4,1,4,2008,1
1,4,1,3,3,3,8,4,2,2,1,2,1,4,2015,0
2,623,1,3,2,3,1,4,5,9,2,5,1,4,2014,1
1,759,1,1,2,3,8,4,5,5,1,2,1,4,2012,0
1,629,1,3,2,1,2,4,3,9,2,4,1,3,2010,1
1,146,1,3,3,3,8,4,5,5,2,2,1,4,2012,0
2,745,1,2,2,2,2,4,5,5,2,1,1,4,2011,1
2,926,1,1,3,3,8,4,9,9,3,3,1,4,2011,0
1,598,1,3,2,3,2,4,5,9,2,4,1,4,2012,1
1,540,1,3,3,3,2,4,7,9,1,4,1,4,2012,1
2,548,1,2,3,3,8,4,5,9,1,5,1,9,2008,0
1,784,1,3,1,2,2,4,9,7,1,1,1,1,2013,1
1,860,1,2,2,3,2,4,5,5,1,2,1,4,2015,1
1,24,1,2,3,3,8,4,5,9,1,4,1,4,2009,0
2,865,1,2,3,3,1,4,2,9,2,5,1,4,2010,1
1,741,1,1,3,3,8,4,5,5,1,2,1,4,2010,0
2,763,1,3,3,3,8,4,3,9,1,5,1,4,2010,0
1,565,1,2,1,1,1,4,7,9,1,4,1,2,2008,0
1,492,1,3,1,3,2,4,9,9,2,4,1,4,2013,1
1,533,1,1,2,3,8,4,5,5,1,2,1,4,2013,0
1,99,1,2,3,3,2,4,5,5,1,2,1,4,2015,1
1,63,1,3,3,2,8,4,7,7,1,2,1,4,2012,0
1,19,1,3,2,3,2,4,7,5,1,2,1,4,2014,1
1,717,1,2,3,3,2,4,5,5,1,2,1,4,2009,1
2,845,1,2,2,3,1,4,5,5,2,1,1,4,2015,0
2,207,1,2,1,3,8,4,9,9,1,2,1,4,2015,0
2,965,1,2,3,3,8,4,5,5,1,2,1,4,2010,0
2,971,1,2,3,2,8,4,5,9,2,5,1,9,2009,0
2,366,1,2,3,3,1,4,5,5,1,2,1,9,2008,0
1,218,1,2,3,3,2,4,5,7,1,2,1,4,2014,1
1,754,1,1,2,2,1,4,5,9,1,4,1,4,2008,0
1,497,1,1,3,3,1,4,5,9,1,4,1,4,2008,0
1,889,0,1,2,3,8,4,5,5,1,2,1,4,2012,0
1,98,1,1,2,2,2,4,5,9,2,4,1,4,2009,1
1,622,1,1,2,3,2,4,5,5,1,2,1,4,2013,1
1,917,1,2,1,2,8,4,5,5,3,2,1,1,2014,0
2,197,1,2,3,3,2,4,5,5,1,2,1,4,2011,1
1,594,1,1,3,3,1,4,5,9,1,4,1,4,2011,1
1,486,1,3,3,3,2,4,2,9,1,4,1,4,2011,1
1,997,1,1,2,3,8,4,5,5,1,2,1,4,2011,0
1,364,1,3,3,3,2,4,2,9,1,4,1,4,2012,1
1,256,1,1,2,3,8,4,5,6,1,2,1,4,2010,0
2,20,1,2,3,3,2,4,5,9,1,5,1,4,2012,1
1,421,1,1,2,2,2,4,5,9,1,4,1,4,2009,1
2,603,1,2,3,3,2,4,2,9,2,5,1,4,2014,1
2,952,1,1,3,3,1,4,9,9,1,2,1,4,2015,1
2,192,1,2,2,3,1,4,5,5,1,2,1,9,2008,0
2,841,1,2,2,3,8,4,5,5,1,2,1,4,2013,0
2,912,0,1,2,3,8,4,5,5,1,2,1,4,2011,0
1,237,1,2,3,3,8,4,5,9,1,4,1,4,2012,0
1,922,0,1,2,3,8,4,5,9,2,4,1,4,2015,0
2,533,1,3,2,3,8,4,9,9,1,5,1,4,2010,0
1,896,1,2,2,1,1,4,5,9,2,4,1,3,2009,0
1,713,1,1,2,3,2,4,5,5,1,2,1,4,2013,1
2,7,1,2,3,2,1,4,9,9,1,5,1,4,2015,1
1,441,0,2,2,3,8,4,5,5,1,2,1,4,2010,0
2,342,1,2,3,3,2,4,5,9,1,5,1,4,2012,1
1,542,1,2,3,3,8,4,5,5,1,2,1,4,2009,0
1,183,1,3,3,3,2,4,9,9,3,4,1,4,2012,1
1,169,1,2,3,3,8,4,5,5,1,2,1,4,2015,0
1,799,1,2,3,3,8,4,5,5,1,2,1,4,2008,0
1,870,0,1,2,3,8,4,5,5,1,2,1,4,2008,0
2,90,1,2,2,1,1,4,5,9,2,5,1,3,2015,1
1,235,1,1,3,3,1,4,5,9,1,4,1,4,2011,0
1,32,0,1,2,3,2,4,5,9,1,4,1,4,2013,1
1,750,1,1,3,3,2,4,5,9,2,4,1,4,2012,1
1,187,1,3,2,3,2,4,2,9,2,4,1,4,2010,1
1,323,1,2,2,1,1,4,5,9,2,4,1,3,2013,0
2,93,1,1,3,3,2,4,5,9,2,5,1,4,2010,1
2,339,1,2,3,3,1,4,5,7,1,2,1,9,2008,0
2,830,0,2,2,2,2,4,5,5,2,1,1,9,2008,1
1,851,1,3,2,3,2,4,2,9,2,4,1,4,2013,1
1,722,1,2,3,3,2,4,5,5,1,2,1,4,2011,1
1,113,1,1,2,2,2,4,5,5,2,1,1,4,2009,1
1,331,1,1,2,3,8,4,5,5,1,2,1,4,2013,0
2,291,1,1,3,3,2,4,5,5,1,2,1,4,2011,1
2,360,1,2,2,3,2,4,2,9,1,5,1,4,2015,1
1,620,1,2,2,1,8,4,5,9,1,4,1,3,2011,0
1,136,1,1,2,3,1,4,5,5,1,2,1,4,2008,1
1,295,1,1,3,3,2,4,5,9,2,4,1,4,2013,1
1,694,1,3,1,3,2,4,6,5,1,2,1,4,2013,1
2,714,0,1,2,3,2,4,5,5,1,2,1,9,2008,1
2,798,1,1,3,2,2,4,3,9,2,5,1,4,2010,1
2,743,1,1,3,3,1,4,5,5,1,2,1,4,2011,0
1,917,1,2,3,3,1,4,5,9,2,4,1,4,2013,1
2,429,1,3,2,3,8,4,5,5,1,2,1,9,2009,0
2,521,1,3,1,3,8,4,5,7,1,2,1,4,2013,0
2,153,1,1,3,3,2,4,5,9,1,5,1,4,2011,1
2,40,1,1,3,3,2,4,5,9,1,5,1,9,2009,1
1,493,1,1,2,3,8,4,5,5,1,2,1,4,2010,0
1,205,1,1,3,2,2,4,5,9,1,4,1,4,2013,1
1,411,1,2,1,3,2,4,3,9,1,4,1,4,2014,1
2,790,1,1,2,3,8,4,5,5,1,2,1,9,2009,0
2,125,1,3,1,1,1,4,7,9,1,5,1,2,2014,0
2,305,1,2,2,1,1,4,5,5,1,2,1,3,2008,0
1,669,1,3,2,3,2,4,9,9,3,3,1,4,2009,1
2,284,1,1,2,3,2,4,9,9,3,3,1,9,2009,1
2,656,1,2,3,3,1,4,9,9,3,3,1,4,2010,0
2,737,1,3,3,1,2,4,7,9,2,5,1,3,2010,1
1,368,0,1,2,3,1,4,5,5,1,2,1,4,2013,0
1,577,1,3,3,3,1,4,5,5,2,1,1,4,2011,0
